TIME,F21       ,V21       ,DP21      ,SGEN21    ,A21       
SECONDS,LBM/S,FT/S,PSIA,BTU/R-Sec,In2
0.285000E+02,0.158711E-01,0.101579E+04,0.716050E+02,0.000000E+00,0.785000E-02
0.286000E+02,0.158643E-01,0.101571E+04,0.715610E+02,0.000000E+00,0.785000E-02
0.287000E+02,0.158574E-01,0.101563E+04,0.715169E+02,0.000000E+00,0.785000E-02
0.288000E+02,0.158506E-01,0.101555E+04,0.714729E+02,0.000000E+00,0.785000E-02
0.289000E+02,0.158438E-01,0.101547E+04,0.714290E+02,0.000000E+00,0.785000E-02
0.290000E+02,0.158370E-01,0.101539E+04,0.713850E+02,0.000000E+00,0.785000E-02
0.291000E+02,0.158301E-01,0.101531E+04,0.713411E+02,0.000000E+00,0.785000E-02
0.292000E+02,0.158233E-01,0.101523E+04,0.712972E+02,0.000000E+00,0.785000E-02
0.293000E+02,0.158165E-01,0.101515E+04,0.712533E+02,0.000000E+00,0.785000E-02
0.294000E+02,0.158097E-01,0.101506E+04,0.712095E+02,0.000000E+00,0.785000E-02
0.295000E+02,0.158029E-01,0.101498E+04,0.711656E+02,0.000000E+00,0.785000E-02
0.296000E+02,0.157961E-01,0.101490E+04,0.711218E+02,0.000000E+00,0.785000E-02
0.297000E+02,0.157893E-01,0.101482E+04,0.710781E+02,0.000000E+00,0.785000E-02
0.298000E+02,0.157825E-01,0.101474E+04,0.710343E+02,0.000000E+00,0.785000E-02
0.299000E+02,0.157757E-01,0.101466E+04,0.709906E+02,0.000000E+00,0.785000E-02
0.300000E+02,0.157689E-01,0.101458E+04,0.709469E+02,0.000000E+00,0.785000E-02
0.301000E+02,0.157622E-01,0.101450E+04,0.709033E+02,0.000000E+00,0.785000E-02
0.302000E+02,0.157554E-01,0.101442E+04,0.708596E+02,0.000000E+00,0.785000E-02
0.303000E+02,0.157486E-01,0.101434E+04,0.708160E+02,0.000000E+00,0.785000E-02
0.304000E+02,0.157418E-01,0.101426E+04,0.707724E+02,0.000000E+00,0.785000E-02
0.305000E+02,0.157351E-01,0.101417E+04,0.707289E+02,0.000000E+00,0.785000E-02
0.306000E+02,0.157283E-01,0.101409E+04,0.706853E+02,0.000000E+00,0.785000E-02
0.307000E+02,0.157215E-01,0.101401E+04,0.706418E+02,0.000000E+00,0.785000E-02
0.308000E+02,0.157148E-01,0.101393E+04,0.705983E+02,0.000000E+00,0.785000E-02
0.309000E+02,0.157080E-01,0.101385E+04,0.705549E+02,0.000000E+00,0.785000E-02
0.310000E+02,0.157013E-01,0.101377E+04,0.705114E+02,0.000000E+00,0.785000E-02
0.311000E+02,0.156945E-01,0.101369E+04,0.704680E+02,0.000000E+00,0.785000E-02
0.312000E+02,0.156878E-01,0.101361E+04,0.704246E+02,0.000000E+00,0.785000E-02
0.313000E+02,0.156810E-01,0.101353E+04,0.703813E+02,0.000000E+00,0.785000E-02
0.314000E+02,0.156743E-01,0.101345E+04,0.703379E+02,0.000000E+00,0.785000E-02
0.315000E+02,0.156676E-01,0.101337E+04,0.702946E+02,0.000000E+00,0.785000E-02
0.316000E+02,0.156608E-01,0.101329E+04,0.702514E+02,0.000000E+00,0.785000E-02
0.317000E+02,0.156541E-01,0.101321E+04,0.702081E+02,0.000000E+00,0.785000E-02
0.318000E+02,0.156474E-01,0.101313E+04,0.701649E+02,0.000000E+00,0.785000E-02
0.319000E+02,0.156407E-01,0.101304E+04,0.701217E+02,0.000000E+00,0.785000E-02
0.320000E+02,0.156339E-01,0.101296E+04,0.700785E+02,0.000000E+00,0.785000E-02
0.321000E+02,0.156272E-01,0.101288E+04,0.700353E+02,0.000000E+00,0.785000E-02
0.322000E+02,0.156205E-01,0.101280E+04,0.699922E+02,0.000000E+00,0.785000E-02
0.323000E+02,0.156138E-01,0.101272E+04,0.699491E+02,0.000000E+00,0.785000E-02
0.324000E+02,0.156071E-01,0.101264E+04,0.699060E+02,0.000000E+00,0.785000E-02
0.325000E+02,0.156004E-01,0.101256E+04,0.698630E+02,0.000000E+00,0.785000E-02
0.326000E+02,0.155937E-01,0.101248E+04,0.698199E+02,0.000000E+00,0.785000E-02
0.327000E+02,0.155870E-01,0.101240E+04,0.697769E+02,0.000000E+00,0.785000E-02
0.328000E+02,0.155803E-01,0.101232E+04,0.697340E+02,0.000000E+00,0.785000E-02
0.329000E+02,0.155736E-01,0.101224E+04,0.696910E+02,0.000000E+00,0.785000E-02
0.330000E+02,0.155669E-01,0.101216E+04,0.696481E+02,0.000000E+00,0.785000E-02
0.331000E+02,0.155603E-01,0.101208E+04,0.696052E+02,0.000000E+00,0.785000E-02
0.332000E+02,0.155536E-01,0.101200E+04,0.695623E+02,0.000000E+00,0.785000E-02
0.333000E+02,0.155469E-01,0.101192E+04,0.695195E+02,0.000000E+00,0.785000E-02
0.334000E+02,0.155402E-01,0.101184E+04,0.694766E+02,0.000000E+00,0.785000E-02
0.335000E+02,0.155336E-01,0.101176E+04,0.694338E+02,0.000000E+00,0.785000E-02
0.336000E+02,0.155269E-01,0.101168E+04,0.693910E+02,0.000000E+00,0.785000E-02
0.337000E+02,0.155202E-01,0.101160E+04,0.693483E+02,0.000000E+00,0.785000E-02
0.338000E+02,0.155136E-01,0.101152E+04,0.693056E+02,0.000000E+00,0.785000E-02
0.339000E+02,0.155069E-01,0.101143E+04,0.692629E+02,0.000000E+00,0.785000E-02
0.340000E+02,0.155003E-01,0.101135E+04,0.692202E+02,0.000000E+00,0.785000E-02
0.341000E+02,0.154936E-01,0.101127E+04,0.691776E+02,0.000000E+00,0.785000E-02
0.342000E+02,0.154870E-01,0.101119E+04,0.691349E+02,0.000000E+00,0.785000E-02
0.343000E+02,0.154804E-01,0.101111E+04,0.690923E+02,0.000000E+00,0.785000E-02
0.344000E+02,0.154737E-01,0.101103E+04,0.690498E+02,0.000000E+00,0.785000E-02
0.345000E+02,0.154671E-01,0.101095E+04,0.690072E+02,0.000000E+00,0.785000E-02
0.346000E+02,0.154605E-01,0.101087E+04,0.689647E+02,0.000000E+00,0.785000E-02
0.347000E+02,0.154538E-01,0.101079E+04,0.689222E+02,0.000000E+00,0.785000E-02
0.348000E+02,0.154472E-01,0.101071E+04,0.688797E+02,0.000000E+00,0.785000E-02
0.349000E+02,0.154406E-01,0.101063E+04,0.688373E+02,0.000000E+00,0.785000E-02
0.350000E+02,0.154340E-01,0.101055E+04,0.687948E+02,0.000000E+00,0.785000E-02
0.351000E+02,0.154274E-01,0.101047E+04,0.687524E+02,0.000000E+00,0.785000E-02
0.352000E+02,0.154208E-01,0.101039E+04,0.687101E+02,0.000000E+00,0.785000E-02
0.353000E+02,0.154141E-01,0.101031E+04,0.686677E+02,0.000000E+00,0.785000E-02
0.354000E+02,0.154075E-01,0.101023E+04,0.686254E+02,0.000000E+00,0.785000E-02
0.355000E+02,0.154009E-01,0.101015E+04,0.685831E+02,0.000000E+00,0.785000E-02
0.356000E+02,0.153944E-01,0.101007E+04,0.685408E+02,0.000000E+00,0.785000E-02
0.357000E+02,0.153878E-01,0.100999E+04,0.684986E+02,0.000000E+00,0.785000E-02
0.358000E+02,0.153812E-01,0.100991E+04,0.684563E+02,0.000000E+00,0.785000E-02
0.359000E+02,0.153746E-01,0.100983E+04,0.684141E+02,0.000000E+00,0.785000E-02
0.360000E+02,0.153680E-01,0.100975E+04,0.683720E+02,0.000000E+00,0.785000E-02
0.361000E+02,0.153614E-01,0.100967E+04,0.683298E+02,0.000000E+00,0.785000E-02
0.362000E+02,0.153548E-01,0.100959E+04,0.682877E+02,0.000000E+00,0.785000E-02
0.363000E+02,0.153483E-01,0.100951E+04,0.682456E+02,0.000000E+00,0.785000E-02
0.364000E+02,0.153417E-01,0.100943E+04,0.682035E+02,0.000000E+00,0.785000E-02
0.365000E+02,0.153351E-01,0.100935E+04,0.681614E+02,0.000000E+00,0.785000E-02
0.366000E+02,0.153286E-01,0.100927E+04,0.681194E+02,0.000000E+00,0.785000E-02
0.367000E+02,0.153220E-01,0.100919E+04,0.680774E+02,0.000000E+00,0.785000E-02
0.368000E+02,0.153155E-01,0.100911E+04,0.680354E+02,0.000000E+00,0.785000E-02
0.369000E+02,0.153089E-01,0.100903E+04,0.679935E+02,0.000000E+00,0.785000E-02
0.370000E+02,0.153024E-01,0.100895E+04,0.679515E+02,0.000000E+00,0.785000E-02
0.371000E+02,0.152958E-01,0.100887E+04,0.679096E+02,0.000000E+00,0.785000E-02
0.372000E+02,0.152893E-01,0.100879E+04,0.678678E+02,0.000000E+00,0.785000E-02
0.373000E+02,0.152827E-01,0.100871E+04,0.678259E+02,0.000000E+00,0.785000E-02
0.374000E+02,0.152762E-01,0.100863E+04,0.677841E+02,0.000000E+00,0.785000E-02
0.375000E+02,0.152697E-01,0.100855E+04,0.677423E+02,0.000000E+00,0.785000E-02
0.376000E+02,0.152631E-01,0.100847E+04,0.677005E+02,0.000000E+00,0.785000E-02
0.377000E+02,0.152566E-01,0.100839E+04,0.676587E+02,0.000000E+00,0.785000E-02
0.378000E+02,0.152501E-01,0.100831E+04,0.676170E+02,0.000000E+00,0.785000E-02
0.379000E+02,0.152436E-01,0.100823E+04,0.675753E+02,0.000000E+00,0.785000E-02
0.380000E+02,0.152370E-01,0.100815E+04,0.675336E+02,0.000000E+00,0.785000E-02
0.381000E+02,0.152305E-01,0.100807E+04,0.674919E+02,0.000000E+00,0.785000E-02
0.382000E+02,0.152240E-01,0.100799E+04,0.674503E+02,0.000000E+00,0.785000E-02
0.383000E+02,0.152175E-01,0.100791E+04,0.674087E+02,0.000000E+00,0.785000E-02
0.384000E+02,0.152110E-01,0.100783E+04,0.673671E+02,0.000000E+00,0.785000E-02
0.385000E+02,0.152045E-01,0.100775E+04,0.673255E+02,0.000000E+00,0.785000E-02
0.386000E+02,0.151980E-01,0.100767E+04,0.672840E+02,0.000000E+00,0.785000E-02
0.387000E+02,0.151915E-01,0.100759E+04,0.672425E+02,0.000000E+00,0.785000E-02
0.388000E+02,0.151850E-01,0.100751E+04,0.672010E+02,0.000000E+00,0.785000E-02
0.389000E+02,0.151785E-01,0.100743E+04,0.671595E+02,0.000000E+00,0.785000E-02
0.390000E+02,0.151721E-01,0.100735E+04,0.671181E+02,0.000000E+00,0.785000E-02
0.391000E+02,0.151656E-01,0.100727E+04,0.670767E+02,0.000000E+00,0.785000E-02
0.392000E+02,0.151591E-01,0.100719E+04,0.670353E+02,0.000000E+00,0.785000E-02
0.393000E+02,0.151526E-01,0.100711E+04,0.669939E+02,0.000000E+00,0.785000E-02
0.394000E+02,0.151462E-01,0.100703E+04,0.669526E+02,0.000000E+00,0.785000E-02
0.395000E+02,0.151397E-01,0.100695E+04,0.669113E+02,0.000000E+00,0.785000E-02
0.396000E+02,0.151332E-01,0.100687E+04,0.668700E+02,0.000000E+00,0.785000E-02
0.397000E+02,0.151268E-01,0.100679E+04,0.668287E+02,0.000000E+00,0.785000E-02
0.398000E+02,0.151203E-01,0.100671E+04,0.667874E+02,0.000000E+00,0.785000E-02
0.399000E+02,0.151139E-01,0.100663E+04,0.667462E+02,0.000000E+00,0.785000E-02
0.400000E+02,0.151074E-01,0.100656E+04,0.667050E+02,0.000000E+00,0.785000E-02
0.401000E+02,0.151010E-01,0.100648E+04,0.666638E+02,0.000000E+00,0.785000E-02
0.402000E+02,0.150945E-01,0.100640E+04,0.666227E+02,0.000000E+00,0.785000E-02
0.403000E+02,0.150881E-01,0.100632E+04,0.665816E+02,0.000000E+00,0.785000E-02
0.404000E+02,0.150816E-01,0.100624E+04,0.665405E+02,0.000000E+00,0.785000E-02
0.405000E+02,0.150752E-01,0.100616E+04,0.664994E+02,0.000000E+00,0.785000E-02
0.406000E+02,0.150688E-01,0.100608E+04,0.664583E+02,0.000000E+00,0.785000E-02
0.407000E+02,0.150623E-01,0.100600E+04,0.664173E+02,0.000000E+00,0.785000E-02
0.408000E+02,0.150559E-01,0.100592E+04,0.663763E+02,0.000000E+00,0.785000E-02
0.409000E+02,0.150495E-01,0.100584E+04,0.663353E+02,0.000000E+00,0.785000E-02
0.410000E+02,0.150431E-01,0.100576E+04,0.662943E+02,0.000000E+00,0.785000E-02
0.411000E+02,0.150367E-01,0.100568E+04,0.662534E+02,0.000000E+00,0.785000E-02
0.412000E+02,0.150303E-01,0.100560E+04,0.662125E+02,0.000000E+00,0.785000E-02
0.413000E+02,0.150239E-01,0.100552E+04,0.661716E+02,0.000000E+00,0.785000E-02
0.414000E+02,0.150174E-01,0.100544E+04,0.661307E+02,0.000000E+00,0.785000E-02
0.415000E+02,0.150110E-01,0.100536E+04,0.660899E+02,0.000000E+00,0.785000E-02
0.416000E+02,0.150046E-01,0.100528E+04,0.660491E+02,0.000000E+00,0.785000E-02
0.417000E+02,0.149982E-01,0.100520E+04,0.660083E+02,0.000000E+00,0.785000E-02
0.418000E+02,0.149919E-01,0.100512E+04,0.659675E+02,0.000000E+00,0.785000E-02
0.419000E+02,0.149855E-01,0.100505E+04,0.659268E+02,0.000000E+00,0.785000E-02
0.420000E+02,0.149791E-01,0.100497E+04,0.658861E+02,0.000000E+00,0.785000E-02
0.421000E+02,0.149727E-01,0.100489E+04,0.658454E+02,0.000000E+00,0.785000E-02
0.422000E+02,0.149663E-01,0.100481E+04,0.658047E+02,0.000000E+00,0.785000E-02
0.423000E+02,0.149599E-01,0.100473E+04,0.657640E+02,0.000000E+00,0.785000E-02
0.424000E+02,0.149536E-01,0.100465E+04,0.657234E+02,0.000000E+00,0.785000E-02
0.425000E+02,0.149472E-01,0.100457E+04,0.656828E+02,0.000000E+00,0.785000E-02
0.426000E+02,0.149408E-01,0.100449E+04,0.656422E+02,0.000000E+00,0.785000E-02
0.427000E+02,0.149345E-01,0.100441E+04,0.656017E+02,0.000000E+00,0.785000E-02
0.428000E+02,0.149281E-01,0.100433E+04,0.655612E+02,0.000000E+00,0.785000E-02
0.429000E+02,0.149218E-01,0.100425E+04,0.655207E+02,0.000000E+00,0.785000E-02
0.430000E+02,0.149154E-01,0.100417E+04,0.654802E+02,0.000000E+00,0.785000E-02
0.431000E+02,0.149091E-01,0.100409E+04,0.654397E+02,0.000000E+00,0.785000E-02
0.432000E+02,0.149027E-01,0.100401E+04,0.653993E+02,0.000000E+00,0.785000E-02
0.433000E+02,0.148964E-01,0.100394E+04,0.653589E+02,0.000000E+00,0.785000E-02
0.434000E+02,0.148900E-01,0.100386E+04,0.653185E+02,0.000000E+00,0.785000E-02
0.435000E+02,0.148837E-01,0.100378E+04,0.652781E+02,0.000000E+00,0.785000E-02
0.436000E+02,0.148773E-01,0.100370E+04,0.652378E+02,0.000000E+00,0.785000E-02
0.437000E+02,0.148710E-01,0.100362E+04,0.651974E+02,0.000000E+00,0.785000E-02
0.438000E+02,0.148647E-01,0.100354E+04,0.651572E+02,0.000000E+00,0.785000E-02
0.439000E+02,0.148584E-01,0.100346E+04,0.651169E+02,0.000000E+00,0.785000E-02
0.440000E+02,0.148520E-01,0.100338E+04,0.650766E+02,0.000000E+00,0.785000E-02
0.441000E+02,0.148457E-01,0.100330E+04,0.650364E+02,0.000000E+00,0.785000E-02
0.442000E+02,0.148394E-01,0.100322E+04,0.649962E+02,0.000000E+00,0.785000E-02
0.443000E+02,0.148331E-01,0.100314E+04,0.649560E+02,0.000000E+00,0.785000E-02
0.444000E+02,0.148268E-01,0.100306E+04,0.649159E+02,0.000000E+00,0.785000E-02
0.445000E+02,0.148205E-01,0.100299E+04,0.648757E+02,0.000000E+00,0.785000E-02
0.446000E+02,0.148142E-01,0.100291E+04,0.648356E+02,0.000000E+00,0.785000E-02
0.447000E+02,0.148079E-01,0.100283E+04,0.647956E+02,0.000000E+00,0.785000E-02
0.448000E+02,0.148016E-01,0.100275E+04,0.647555E+02,0.000000E+00,0.785000E-02
0.449000E+02,0.147953E-01,0.100267E+04,0.647155E+02,0.000000E+00,0.785000E-02
0.450000E+02,0.147890E-01,0.100259E+04,0.646754E+02,0.000000E+00,0.785000E-02
0.451000E+02,0.147827E-01,0.100251E+04,0.646355E+02,0.000000E+00,0.785000E-02
0.452000E+02,0.147764E-01,0.100243E+04,0.645955E+02,0.000000E+00,0.785000E-02
0.453000E+02,0.147702E-01,0.100235E+04,0.645555E+02,0.000000E+00,0.785000E-02
0.454000E+02,0.147639E-01,0.100227E+04,0.645156E+02,0.000000E+00,0.785000E-02
0.455000E+02,0.147576E-01,0.100220E+04,0.644757E+02,0.000000E+00,0.785000E-02
0.456000E+02,0.147513E-01,0.100212E+04,0.644358E+02,0.000000E+00,0.785000E-02
0.457000E+02,0.147451E-01,0.100204E+04,0.643960E+02,0.000000E+00,0.785000E-02
0.458000E+02,0.147388E-01,0.100196E+04,0.643562E+02,0.000000E+00,0.785000E-02
0.459000E+02,0.147325E-01,0.100188E+04,0.643164E+02,0.000000E+00,0.785000E-02
0.460000E+02,0.147263E-01,0.100180E+04,0.642766E+02,0.000000E+00,0.785000E-02
0.461000E+02,0.147200E-01,0.100172E+04,0.642368E+02,0.000000E+00,0.785000E-02
0.462000E+02,0.147138E-01,0.100164E+04,0.641971E+02,0.000000E+00,0.785000E-02
0.463000E+02,0.147075E-01,0.100156E+04,0.641574E+02,0.000000E+00,0.785000E-02
0.464000E+02,0.147013E-01,0.100149E+04,0.641177E+02,0.000000E+00,0.785000E-02
0.465000E+02,0.146950E-01,0.100141E+04,0.640780E+02,0.000000E+00,0.785000E-02
0.466000E+02,0.146888E-01,0.100133E+04,0.640384E+02,0.000000E+00,0.785000E-02
0.467000E+02,0.146826E-01,0.100125E+04,0.639988E+02,0.000000E+00,0.785000E-02
0.468000E+02,0.146763E-01,0.100117E+04,0.639592E+02,0.000000E+00,0.785000E-02
0.469000E+02,0.146701E-01,0.100109E+04,0.639196E+02,0.000000E+00,0.785000E-02
0.470000E+02,0.146639E-01,0.100101E+04,0.638800E+02,0.000000E+00,0.785000E-02
0.471000E+02,0.146576E-01,0.100093E+04,0.638405E+02,0.000000E+00,0.785000E-02
0.472000E+02,0.146514E-01,0.100086E+04,0.638010E+02,0.000000E+00,0.785000E-02
0.473000E+02,0.146452E-01,0.100078E+04,0.637615E+02,0.000000E+00,0.785000E-02
0.474000E+02,0.146390E-01,0.100070E+04,0.637221E+02,0.000000E+00,0.785000E-02
0.475000E+02,0.146328E-01,0.100062E+04,0.636826E+02,0.000000E+00,0.785000E-02
0.476000E+02,0.146266E-01,0.100054E+04,0.636432E+02,0.000000E+00,0.785000E-02
0.477000E+02,0.146204E-01,0.100046E+04,0.636038E+02,0.000000E+00,0.785000E-02
0.478000E+02,0.146142E-01,0.100038E+04,0.635645E+02,0.000000E+00,0.785000E-02
0.479000E+02,0.146080E-01,0.100031E+04,0.635251E+02,0.000000E+00,0.785000E-02
0.480000E+02,0.146018E-01,0.100023E+04,0.634858E+02,0.000000E+00,0.785000E-02
0.481000E+02,0.145956E-01,0.100015E+04,0.634465E+02,0.000000E+00,0.785000E-02
0.482000E+02,0.145894E-01,0.100007E+04,0.634072E+02,0.000000E+00,0.785000E-02
0.483000E+02,0.145832E-01,0.999991E+03,0.633680E+02,0.000000E+00,0.785000E-02
0.484000E+02,0.145770E-01,0.999913E+03,0.633287E+02,0.000000E+00,0.785000E-02
0.485000E+02,0.145708E-01,0.999834E+03,0.632895E+02,0.000000E+00,0.785000E-02
0.486000E+02,0.145647E-01,0.999755E+03,0.632503E+02,0.000000E+00,0.785000E-02
0.487000E+02,0.145585E-01,0.999677E+03,0.632112E+02,0.000000E+00,0.785000E-02
0.488000E+02,0.145523E-01,0.999598E+03,0.631720E+02,0.000000E+00,0.785000E-02
0.489000E+02,0.145462E-01,0.999520E+03,0.631329E+02,0.000000E+00,0.785000E-02
0.490000E+02,0.145400E-01,0.999441E+03,0.630938E+02,0.000000E+00,0.785000E-02
0.491000E+02,0.145338E-01,0.999363E+03,0.630548E+02,0.000000E+00,0.785000E-02
0.492000E+02,0.145277E-01,0.999284E+03,0.630157E+02,0.000000E+00,0.785000E-02
0.493000E+02,0.145215E-01,0.999206E+03,0.629767E+02,0.000000E+00,0.785000E-02
0.494000E+02,0.145154E-01,0.999128E+03,0.629377E+02,0.000000E+00,0.785000E-02
0.495000E+02,0.145092E-01,0.999049E+03,0.628987E+02,0.000000E+00,0.785000E-02
0.496000E+02,0.145031E-01,0.998971E+03,0.628598E+02,0.000000E+00,0.785000E-02
0.497000E+02,0.144969E-01,0.998892E+03,0.628208E+02,0.000000E+00,0.785000E-02
0.498000E+02,0.144908E-01,0.998814E+03,0.627819E+02,0.000000E+00,0.785000E-02
0.499000E+02,0.144847E-01,0.998736E+03,0.627430E+02,0.000000E+00,0.785000E-02
0.500000E+02,0.144785E-01,0.998657E+03,0.627041E+02,0.000000E+00,0.785000E-02
0.501000E+02,0.144724E-01,0.998579E+03,0.626653E+02,0.000000E+00,0.785000E-02
0.502000E+02,0.144663E-01,0.998500E+03,0.626265E+02,0.000000E+00,0.785000E-02
0.503000E+02,0.144601E-01,0.998422E+03,0.625877E+02,0.000000E+00,0.785000E-02
0.504000E+02,0.144540E-01,0.998344E+03,0.625489E+02,0.000000E+00,0.785000E-02
0.505000E+02,0.144479E-01,0.998266E+03,0.625102E+02,0.000000E+00,0.785000E-02
0.506000E+02,0.144418E-01,0.998187E+03,0.624714E+02,0.000000E+00,0.785000E-02
0.507000E+02,0.144357E-01,0.998109E+03,0.624327E+02,0.000000E+00,0.785000E-02
0.508000E+02,0.144296E-01,0.998031E+03,0.623940E+02,0.000000E+00,0.785000E-02
0.509000E+02,0.144235E-01,0.997952E+03,0.623554E+02,0.000000E+00,0.785000E-02
0.510000E+02,0.144174E-01,0.997874E+03,0.623167E+02,0.000000E+00,0.785000E-02
0.511000E+02,0.144113E-01,0.997796E+03,0.622781E+02,0.000000E+00,0.785000E-02
0.512000E+02,0.144052E-01,0.997718E+03,0.622395E+02,0.000000E+00,0.785000E-02
0.513000E+02,0.143991E-01,0.997640E+03,0.622009E+02,0.000000E+00,0.785000E-02
0.514000E+02,0.143930E-01,0.997561E+03,0.621624E+02,0.000000E+00,0.785000E-02
0.515000E+02,0.143869E-01,0.997483E+03,0.621238E+02,0.000000E+00,0.785000E-02
0.516000E+02,0.143808E-01,0.997405E+03,0.620853E+02,0.000000E+00,0.785000E-02
0.517000E+02,0.143747E-01,0.997327E+03,0.620468E+02,0.000000E+00,0.785000E-02
0.518000E+02,0.143686E-01,0.997249E+03,0.620084E+02,0.000000E+00,0.785000E-02
0.519000E+02,0.143626E-01,0.997171E+03,0.619699E+02,0.000000E+00,0.785000E-02
0.520000E+02,0.143565E-01,0.997092E+03,0.619315E+02,0.000000E+00,0.785000E-02
0.521000E+02,0.143504E-01,0.997014E+03,0.618931E+02,0.000000E+00,0.785000E-02
0.522000E+02,0.143444E-01,0.996936E+03,0.618548E+02,0.000000E+00,0.785000E-02
0.523000E+02,0.143383E-01,0.996858E+03,0.618164E+02,0.000000E+00,0.785000E-02
0.524000E+02,0.143322E-01,0.996780E+03,0.617781E+02,0.000000E+00,0.785000E-02
0.525000E+02,0.143262E-01,0.996702E+03,0.617398E+02,0.000000E+00,0.785000E-02
0.526000E+02,0.143201E-01,0.996624E+03,0.617015E+02,0.000000E+00,0.785000E-02
0.527000E+02,0.143141E-01,0.996546E+03,0.616632E+02,0.000000E+00,0.785000E-02
0.528000E+02,0.143080E-01,0.996468E+03,0.616250E+02,0.000000E+00,0.785000E-02
0.529000E+02,0.143020E-01,0.996390E+03,0.615868E+02,0.000000E+00,0.785000E-02
0.530000E+02,0.142959E-01,0.996312E+03,0.615486E+02,0.000000E+00,0.785000E-02
0.531000E+02,0.142899E-01,0.996234E+03,0.615104E+02,0.000000E+00,0.785000E-02
0.532000E+02,0.142839E-01,0.996156E+03,0.614722E+02,0.000000E+00,0.785000E-02
0.533000E+02,0.142778E-01,0.996078E+03,0.614341E+02,0.000000E+00,0.785000E-02
0.534000E+02,0.142718E-01,0.996000E+03,0.613960E+02,0.000000E+00,0.785000E-02
0.535000E+02,0.142658E-01,0.995922E+03,0.613579E+02,0.000000E+00,0.785000E-02
0.536000E+02,0.142597E-01,0.995844E+03,0.613198E+02,0.000000E+00,0.785000E-02
0.537000E+02,0.142537E-01,0.995766E+03,0.612818E+02,0.000000E+00,0.785000E-02
0.538000E+02,0.142477E-01,0.995688E+03,0.612438E+02,0.000000E+00,0.785000E-02
0.539000E+02,0.142417E-01,0.995610E+03,0.612058E+02,0.000000E+00,0.785000E-02
0.540000E+02,0.142357E-01,0.995533E+03,0.611678E+02,0.000000E+00,0.785000E-02
0.541000E+02,0.142297E-01,0.995455E+03,0.611298E+02,0.000000E+00,0.785000E-02
0.542000E+02,0.142237E-01,0.995377E+03,0.610919E+02,0.000000E+00,0.785000E-02
0.543000E+02,0.142177E-01,0.995299E+03,0.610540E+02,0.000000E+00,0.785000E-02
0.544000E+02,0.142117E-01,0.995221E+03,0.610161E+02,0.000000E+00,0.785000E-02
0.545000E+02,0.142057E-01,0.995143E+03,0.609783E+02,0.000000E+00,0.785000E-02
0.546000E+02,0.141997E-01,0.995066E+03,0.609404E+02,0.000000E+00,0.785000E-02
0.547000E+02,0.141937E-01,0.994988E+03,0.609026E+02,0.000000E+00,0.785000E-02
0.548000E+02,0.141877E-01,0.994910E+03,0.608648E+02,0.000000E+00,0.785000E-02
0.549000E+02,0.141817E-01,0.994832E+03,0.608270E+02,0.000000E+00,0.785000E-02
0.550000E+02,0.141757E-01,0.994754E+03,0.607892E+02,0.000000E+00,0.785000E-02
0.551000E+02,0.141698E-01,0.994677E+03,0.607515E+02,0.000000E+00,0.785000E-02
0.552000E+02,0.141638E-01,0.994599E+03,0.607138E+02,0.000000E+00,0.785000E-02
0.553000E+02,0.141578E-01,0.994521E+03,0.606761E+02,0.000000E+00,0.785000E-02
0.554000E+02,0.141518E-01,0.994444E+03,0.606384E+02,0.000000E+00,0.785000E-02
0.555000E+02,0.141459E-01,0.994366E+03,0.606008E+02,0.000000E+00,0.785000E-02
0.556000E+02,0.141399E-01,0.994288E+03,0.605632E+02,0.000000E+00,0.785000E-02
0.557000E+02,0.141339E-01,0.994210E+03,0.605256E+02,0.000000E+00,0.785000E-02
0.558000E+02,0.141280E-01,0.994133E+03,0.604880E+02,0.000000E+00,0.785000E-02
0.559000E+02,0.141220E-01,0.994055E+03,0.604504E+02,0.000000E+00,0.785000E-02
0.560000E+02,0.141161E-01,0.993978E+03,0.604129E+02,0.000000E+00,0.785000E-02
0.561000E+02,0.141101E-01,0.993900E+03,0.603754E+02,0.000000E+00,0.785000E-02
0.562000E+02,0.141042E-01,0.993822E+03,0.603379E+02,0.000000E+00,0.785000E-02
0.563000E+02,0.140982E-01,0.993745E+03,0.603004E+02,0.000000E+00,0.785000E-02
0.564000E+02,0.140923E-01,0.993667E+03,0.602629E+02,0.000000E+00,0.785000E-02
0.565000E+02,0.140864E-01,0.993590E+03,0.602255E+02,0.000000E+00,0.785000E-02
0.566000E+02,0.140804E-01,0.993512E+03,0.601881E+02,0.000000E+00,0.785000E-02
0.567000E+02,0.140745E-01,0.993434E+03,0.601507E+02,0.000000E+00,0.785000E-02
0.568000E+02,0.140686E-01,0.993357E+03,0.601133E+02,0.000000E+00,0.785000E-02
0.569000E+02,0.140626E-01,0.993279E+03,0.600760E+02,0.000000E+00,0.785000E-02
0.570000E+02,0.140567E-01,0.993202E+03,0.600387E+02,0.000000E+00,0.785000E-02
0.571000E+02,0.140508E-01,0.993124E+03,0.600014E+02,0.000000E+00,0.785000E-02
0.572000E+02,0.140449E-01,0.993047E+03,0.599641E+02,0.000000E+00,0.785000E-02
0.573000E+02,0.140390E-01,0.992969E+03,0.599268E+02,0.000000E+00,0.785000E-02
0.574000E+02,0.140331E-01,0.992892E+03,0.598896E+02,0.000000E+00,0.785000E-02
