TIME,F21       ,V21       ,DP21      ,SGEN21    ,A21       
SECONDS,KG/S,M/S,kPa,KJ/K-S,M^2
0.565000E+02,0.638919E-02,0.302845E+03,0.415283E+03,0.000000E+00,0.506451E-05
0.566000E+02,0.638649E-02,0.302821E+03,0.415026E+03,0.000000E+00,0.506451E-05
0.567000E+02,0.638380E-02,0.302798E+03,0.414768E+03,0.000000E+00,0.506451E-05
0.568000E+02,0.638112E-02,0.302774E+03,0.414510E+03,0.000000E+00,0.506451E-05
0.569000E+02,0.637843E-02,0.302750E+03,0.414253E+03,0.000000E+00,0.506451E-05
0.570000E+02,0.637574E-02,0.302727E+03,0.413995E+03,0.000000E+00,0.506451E-05
0.571000E+02,0.637306E-02,0.302703E+03,0.413738E+03,0.000000E+00,0.506451E-05
0.572000E+02,0.637037E-02,0.302679E+03,0.413481E+03,0.000000E+00,0.506451E-05
0.573000E+02,0.636769E-02,0.302656E+03,0.413224E+03,0.000000E+00,0.506451E-05
0.574000E+02,0.636501E-02,0.302632E+03,0.412968E+03,0.000000E+00,0.506451E-05
0.575000E+02,0.636233E-02,0.302609E+03,0.412711E+03,0.000000E+00,0.506451E-05
0.576000E+02,0.635965E-02,0.302585E+03,0.412455E+03,0.000000E+00,0.506451E-05
0.577000E+02,0.635698E-02,0.302561E+03,0.412198E+03,0.000000E+00,0.506451E-05
0.578000E+02,0.635430E-02,0.302538E+03,0.411942E+03,0.000000E+00,0.506451E-05
0.579000E+02,0.635163E-02,0.302514E+03,0.411686E+03,0.000000E+00,0.506451E-05
0.580000E+02,0.634896E-02,0.302491E+03,0.411430E+03,0.000000E+00,0.506451E-05
0.581000E+02,0.634628E-02,0.302467E+03,0.411175E+03,0.000000E+00,0.506451E-05
0.582000E+02,0.634361E-02,0.302443E+03,0.410919E+03,0.000000E+00,0.506451E-05
0.583000E+02,0.634095E-02,0.302420E+03,0.410664E+03,0.000000E+00,0.506451E-05
0.584000E+02,0.633828E-02,0.302396E+03,0.410408E+03,0.000000E+00,0.506451E-05
0.585000E+02,0.633561E-02,0.302373E+03,0.410153E+03,0.000000E+00,0.506451E-05
0.586000E+02,0.633295E-02,0.302349E+03,0.409898E+03,0.000000E+00,0.506451E-05
0.587000E+02,0.633028E-02,0.302326E+03,0.409644E+03,0.000000E+00,0.506451E-05
0.588000E+02,0.632762E-02,0.302302E+03,0.409389E+03,0.000000E+00,0.506451E-05
0.589000E+02,0.632496E-02,0.302279E+03,0.409134E+03,0.000000E+00,0.506451E-05
0.590000E+02,0.632230E-02,0.302255E+03,0.408880E+03,0.000000E+00,0.506451E-05
0.591000E+02,0.631964E-02,0.302231E+03,0.408626E+03,0.000000E+00,0.506451E-05
0.592000E+02,0.631699E-02,0.302208E+03,0.408372E+03,0.000000E+00,0.506451E-05
0.593000E+02,0.631433E-02,0.302184E+03,0.408118E+03,0.000000E+00,0.506451E-05
0.594000E+02,0.631168E-02,0.302161E+03,0.407864E+03,0.000000E+00,0.506451E-05
0.595000E+02,0.630903E-02,0.302137E+03,0.407610E+03,0.000000E+00,0.506451E-05
0.596000E+02,0.630637E-02,0.302114E+03,0.407357E+03,0.000000E+00,0.506451E-05
0.597000E+02,0.630372E-02,0.302090E+03,0.407104E+03,0.000000E+00,0.506451E-05
0.598000E+02,0.630108E-02,0.302067E+03,0.406850E+03,0.000000E+00,0.506451E-05
0.599000E+02,0.629843E-02,0.302043E+03,0.406597E+03,0.000000E+00,0.506451E-05
0.600000E+02,0.629578E-02,0.302020E+03,0.406344E+03,0.000000E+00,0.506451E-05
0.601000E+02,0.629314E-02,0.301996E+03,0.406092E+03,0.000000E+00,0.506451E-05
0.602000E+02,0.629049E-02,0.301973E+03,0.405839E+03,0.000000E+00,0.506451E-05
0.603000E+02,0.628785E-02,0.301949E+03,0.405587E+03,0.000000E+00,0.506451E-05
0.604000E+02,0.628521E-02,0.301926E+03,0.405334E+03,0.000000E+00,0.506451E-05
0.605000E+02,0.628257E-02,0.301902E+03,0.405082E+03,0.000000E+00,0.506451E-05
0.606000E+02,0.627993E-02,0.301879E+03,0.404830E+03,0.000000E+00,0.506451E-05
0.607000E+02,0.627730E-02,0.301855E+03,0.404578E+03,0.000000E+00,0.506451E-05
0.608000E+02,0.627466E-02,0.301832E+03,0.404326E+03,0.000000E+00,0.506451E-05
0.609000E+02,0.627203E-02,0.301808E+03,0.404075E+03,0.000000E+00,0.506451E-05
0.610000E+02,0.626939E-02,0.301785E+03,0.403823E+03,0.000000E+00,0.506451E-05
0.611000E+02,0.626676E-02,0.301761E+03,0.403572E+03,0.000000E+00,0.506451E-05
0.612000E+02,0.626413E-02,0.301738E+03,0.403321E+03,0.000000E+00,0.506451E-05
0.613000E+02,0.626150E-02,0.301714E+03,0.403070E+03,0.000000E+00,0.506451E-05
0.614000E+02,0.625887E-02,0.301691E+03,0.402819E+03,0.000000E+00,0.506451E-05
0.615000E+02,0.625625E-02,0.301668E+03,0.402568E+03,0.000000E+00,0.506451E-05
0.616000E+02,0.625362E-02,0.301644E+03,0.402318E+03,0.000000E+00,0.506451E-05
0.617000E+02,0.625100E-02,0.301621E+03,0.402067E+03,0.000000E+00,0.506451E-05
0.618000E+02,0.624838E-02,0.301597E+03,0.401817E+03,0.000000E+00,0.506451E-05
0.619000E+02,0.624575E-02,0.301574E+03,0.401567E+03,0.000000E+00,0.506451E-05
0.620000E+02,0.624313E-02,0.301550E+03,0.401317E+03,0.000000E+00,0.506451E-05
0.621000E+02,0.624052E-02,0.301527E+03,0.401067E+03,0.000000E+00,0.506451E-05
0.622000E+02,0.623790E-02,0.301503E+03,0.400817E+03,0.000000E+00,0.506451E-05
0.623000E+02,0.623528E-02,0.301480E+03,0.400567E+03,0.000000E+00,0.506451E-05
0.624000E+02,0.623267E-02,0.301457E+03,0.400318E+03,0.000000E+00,0.506451E-05
0.625000E+02,0.623005E-02,0.301433E+03,0.400069E+03,0.000000E+00,0.506451E-05
0.626000E+02,0.622744E-02,0.301410E+03,0.399820E+03,0.000000E+00,0.506451E-05
0.627000E+02,0.622483E-02,0.301386E+03,0.399571E+03,0.000000E+00,0.506451E-05
0.628000E+02,0.622222E-02,0.301363E+03,0.399322E+03,0.000000E+00,0.506451E-05
0.629000E+02,0.621961E-02,0.301340E+03,0.399073E+03,0.000000E+00,0.506451E-05
0.630000E+02,0.621701E-02,0.301316E+03,0.398824E+03,0.000000E+00,0.506451E-05
0.631000E+02,0.621440E-02,0.301293E+03,0.398576E+03,0.000000E+00,0.506451E-05
0.632000E+02,0.621180E-02,0.301269E+03,0.398328E+03,0.000000E+00,0.506451E-05
0.633000E+02,0.620919E-02,0.301246E+03,0.398079E+03,0.000000E+00,0.506451E-05
0.634000E+02,0.620659E-02,0.301223E+03,0.397831E+03,0.000000E+00,0.506451E-05
0.635000E+02,0.620399E-02,0.301199E+03,0.397584E+03,0.000000E+00,0.506451E-05
0.636000E+02,0.620139E-02,0.301176E+03,0.397336E+03,0.000000E+00,0.506451E-05
0.637000E+02,0.619879E-02,0.301152E+03,0.397088E+03,0.000000E+00,0.506451E-05
0.638000E+02,0.619620E-02,0.301129E+03,0.396841E+03,0.000000E+00,0.506451E-05
0.639000E+02,0.619360E-02,0.301106E+03,0.396594E+03,0.000000E+00,0.506451E-05
0.640000E+02,0.619101E-02,0.301082E+03,0.396346E+03,0.000000E+00,0.506451E-05
0.641000E+02,0.618842E-02,0.301059E+03,0.396099E+03,0.000000E+00,0.506451E-05
0.642000E+02,0.618582E-02,0.301036E+03,0.395853E+03,0.000000E+00,0.506451E-05
0.643000E+02,0.618323E-02,0.301012E+03,0.395606E+03,0.000000E+00,0.506451E-05
0.644000E+02,0.618064E-02,0.300989E+03,0.395359E+03,0.000000E+00,0.506451E-05
0.645000E+02,0.617806E-02,0.300966E+03,0.395113E+03,0.000000E+00,0.506451E-05
0.646000E+02,0.617547E-02,0.300942E+03,0.394866E+03,0.000000E+00,0.506451E-05
0.647000E+02,0.617289E-02,0.300919E+03,0.394620E+03,0.000000E+00,0.506451E-05
0.648000E+02,0.617030E-02,0.300896E+03,0.394374E+03,0.000000E+00,0.506451E-05
0.649000E+02,0.616772E-02,0.300872E+03,0.394128E+03,0.000000E+00,0.506451E-05
0.650000E+02,0.616514E-02,0.300849E+03,0.393883E+03,0.000000E+00,0.506451E-05
0.651000E+02,0.616256E-02,0.300826E+03,0.393637E+03,0.000000E+00,0.506451E-05
0.652000E+02,0.615998E-02,0.300802E+03,0.393392E+03,0.000000E+00,0.506451E-05
0.653000E+02,0.615740E-02,0.300779E+03,0.393146E+03,0.000000E+00,0.506451E-05
0.654000E+02,0.615483E-02,0.300756E+03,0.392901E+03,0.000000E+00,0.506451E-05
0.655000E+02,0.615225E-02,0.300732E+03,0.392656E+03,0.000000E+00,0.506451E-05
0.656000E+02,0.614968E-02,0.300709E+03,0.392411E+03,0.000000E+00,0.506451E-05
0.657000E+02,0.614711E-02,0.300686E+03,0.392166E+03,0.000000E+00,0.506451E-05
0.658000E+02,0.614453E-02,0.300662E+03,0.391922E+03,0.000000E+00,0.506451E-05
0.659000E+02,0.614197E-02,0.300639E+03,0.391677E+03,0.000000E+00,0.506451E-05
0.660000E+02,0.613940E-02,0.300616E+03,0.391433E+03,0.000000E+00,0.506451E-05
0.661000E+02,0.613683E-02,0.300593E+03,0.391189E+03,0.000000E+00,0.506451E-05
0.662000E+02,0.613426E-02,0.300569E+03,0.390945E+03,0.000000E+00,0.506451E-05
0.663000E+02,0.613170E-02,0.300546E+03,0.390701E+03,0.000000E+00,0.506451E-05
0.664000E+02,0.612914E-02,0.300523E+03,0.390457E+03,0.000000E+00,0.506451E-05
0.665000E+02,0.612657E-02,0.300499E+03,0.390213E+03,0.000000E+00,0.506451E-05
0.666000E+02,0.612401E-02,0.300476E+03,0.389970E+03,0.000000E+00,0.506451E-05
0.667000E+02,0.612145E-02,0.300453E+03,0.389726E+03,0.000000E+00,0.506451E-05
0.668000E+02,0.611890E-02,0.300430E+03,0.389483E+03,0.000000E+00,0.506451E-05
0.669000E+02,0.611634E-02,0.300406E+03,0.389240E+03,0.000000E+00,0.506451E-05
0.670000E+02,0.611378E-02,0.300383E+03,0.388997E+03,0.000000E+00,0.506451E-05
0.671000E+02,0.611123E-02,0.300360E+03,0.388754E+03,0.000000E+00,0.506451E-05
0.672000E+02,0.610867E-02,0.300337E+03,0.388512E+03,0.000000E+00,0.506451E-05
0.673000E+02,0.610612E-02,0.300313E+03,0.388269E+03,0.000000E+00,0.506451E-05
0.674000E+02,0.610357E-02,0.300290E+03,0.388027E+03,0.000000E+00,0.506451E-05
0.675000E+02,0.610102E-02,0.300267E+03,0.387785E+03,0.000000E+00,0.506451E-05
0.676000E+02,0.609847E-02,0.300244E+03,0.387542E+03,0.000000E+00,0.506451E-05
0.677000E+02,0.609593E-02,0.300220E+03,0.387300E+03,0.000000E+00,0.506451E-05
0.678000E+02,0.609338E-02,0.300197E+03,0.387059E+03,0.000000E+00,0.506451E-05
0.679000E+02,0.609084E-02,0.300174E+03,0.386817E+03,0.000000E+00,0.506451E-05
0.680000E+02,0.608829E-02,0.300151E+03,0.386575E+03,0.000000E+00,0.506451E-05
0.681000E+02,0.608575E-02,0.300128E+03,0.386334E+03,0.000000E+00,0.506451E-05
0.682000E+02,0.608321E-02,0.300104E+03,0.386093E+03,0.000000E+00,0.506451E-05
0.683000E+02,0.608067E-02,0.300081E+03,0.385852E+03,0.000000E+00,0.506451E-05
0.684000E+02,0.607813E-02,0.300058E+03,0.385611E+03,0.000000E+00,0.506451E-05
0.685000E+02,0.607560E-02,0.300035E+03,0.385370E+03,0.000000E+00,0.506451E-05
0.686000E+02,0.607306E-02,0.300011E+03,0.385129E+03,0.000000E+00,0.506451E-05
0.687000E+02,0.607053E-02,0.299988E+03,0.384888E+03,0.000000E+00,0.506451E-05
0.688000E+02,0.606800E-02,0.299965E+03,0.384648E+03,0.000000E+00,0.506451E-05
0.689000E+02,0.606546E-02,0.299942E+03,0.384408E+03,0.000000E+00,0.506451E-05
0.690000E+02,0.606293E-02,0.299919E+03,0.384167E+03,0.000000E+00,0.506451E-05
0.691000E+02,0.606040E-02,0.299896E+03,0.383927E+03,0.000000E+00,0.506451E-05
0.692000E+02,0.605788E-02,0.299872E+03,0.383687E+03,0.000000E+00,0.506451E-05
0.693000E+02,0.605535E-02,0.299849E+03,0.383448E+03,0.000000E+00,0.506451E-05
0.694000E+02,0.605282E-02,0.299826E+03,0.383208E+03,0.000000E+00,0.506451E-05
0.695000E+02,0.605030E-02,0.299803E+03,0.382969E+03,0.000000E+00,0.506451E-05
0.696000E+02,0.604778E-02,0.299780E+03,0.382729E+03,0.000000E+00,0.506451E-05
0.697000E+02,0.604525E-02,0.299757E+03,0.382490E+03,0.000000E+00,0.506451E-05
0.698000E+02,0.604273E-02,0.299733E+03,0.382251E+03,0.000000E+00,0.506451E-05
0.699000E+02,0.604021E-02,0.299710E+03,0.382012E+03,0.000000E+00,0.506451E-05
0.700000E+02,0.603770E-02,0.299687E+03,0.381773E+03,0.000000E+00,0.506451E-05
0.701000E+02,0.603518E-02,0.299664E+03,0.381535E+03,0.000000E+00,0.506451E-05
0.702000E+02,0.603266E-02,0.299641E+03,0.381296E+03,0.000000E+00,0.506451E-05
0.703000E+02,0.603015E-02,0.299618E+03,0.381058E+03,0.000000E+00,0.506451E-05
0.704000E+02,0.602764E-02,0.299595E+03,0.380819E+03,0.000000E+00,0.506451E-05
0.705000E+02,0.602512E-02,0.299571E+03,0.380581E+03,0.000000E+00,0.506451E-05
0.706000E+02,0.602261E-02,0.299548E+03,0.380343E+03,0.000000E+00,0.506451E-05
0.707000E+02,0.602010E-02,0.299525E+03,0.380105E+03,0.000000E+00,0.506451E-05
0.708000E+02,0.601760E-02,0.299502E+03,0.379868E+03,0.000000E+00,0.506451E-05
0.709000E+02,0.601509E-02,0.299479E+03,0.379630E+03,0.000000E+00,0.506451E-05
0.710000E+02,0.601258E-02,0.299456E+03,0.379393E+03,0.000000E+00,0.506451E-05
0.711000E+02,0.601008E-02,0.299433E+03,0.379155E+03,0.000000E+00,0.506451E-05
0.712000E+02,0.600758E-02,0.299410E+03,0.378918E+03,0.000000E+00,0.506451E-05
0.713000E+02,0.600507E-02,0.299386E+03,0.378681E+03,0.000000E+00,0.506451E-05
0.714000E+02,0.600257E-02,0.299363E+03,0.378444E+03,0.000000E+00,0.506451E-05
0.715000E+02,0.600007E-02,0.299340E+03,0.378207E+03,0.000000E+00,0.506451E-05
0.716000E+02,0.599758E-02,0.299317E+03,0.377971E+03,0.000000E+00,0.506451E-05
0.717000E+02,0.599508E-02,0.299294E+03,0.377734E+03,0.000000E+00,0.506451E-05
0.718000E+02,0.599258E-02,0.299271E+03,0.377498E+03,0.000000E+00,0.506451E-05
0.719000E+02,0.599009E-02,0.299248E+03,0.377262E+03,0.000000E+00,0.506451E-05
0.720000E+02,0.598759E-02,0.299225E+03,0.377026E+03,0.000000E+00,0.506451E-05
0.721000E+02,0.598510E-02,0.299202E+03,0.376790E+03,0.000000E+00,0.506451E-05
0.722000E+02,0.598261E-02,0.299179E+03,0.376554E+03,0.000000E+00,0.506451E-05
0.723000E+02,0.598012E-02,0.299156E+03,0.376318E+03,0.000000E+00,0.506451E-05
0.724000E+02,0.597763E-02,0.299133E+03,0.376083E+03,0.000000E+00,0.506451E-05
0.725000E+02,0.597515E-02,0.299110E+03,0.375847E+03,0.000000E+00,0.506451E-05
0.726000E+02,0.597266E-02,0.299086E+03,0.375612E+03,0.000000E+00,0.506451E-05
0.727000E+02,0.597018E-02,0.299063E+03,0.375377E+03,0.000000E+00,0.506451E-05
0.728000E+02,0.596769E-02,0.299040E+03,0.375142E+03,0.000000E+00,0.506451E-05
0.729000E+02,0.596521E-02,0.299017E+03,0.374907E+03,0.000000E+00,0.506451E-05
0.730000E+02,0.596273E-02,0.298994E+03,0.374672E+03,0.000000E+00,0.506451E-05
0.731000E+02,0.596025E-02,0.298971E+03,0.374437E+03,0.000000E+00,0.506451E-05
0.732000E+02,0.595777E-02,0.298948E+03,0.374203E+03,0.000000E+00,0.506451E-05
0.733000E+02,0.595529E-02,0.298925E+03,0.373969E+03,0.000000E+00,0.506451E-05
0.734000E+02,0.595282E-02,0.298902E+03,0.373734E+03,0.000000E+00,0.506451E-05
0.735000E+02,0.595034E-02,0.298879E+03,0.373500E+03,0.000000E+00,0.506451E-05
0.736000E+02,0.594787E-02,0.298856E+03,0.373266E+03,0.000000E+00,0.506451E-05
0.737000E+02,0.594540E-02,0.298833E+03,0.373032E+03,0.000000E+00,0.506451E-05
0.738000E+02,0.594292E-02,0.298810E+03,0.372799E+03,0.000000E+00,0.506451E-05
0.739000E+02,0.594045E-02,0.298787E+03,0.372565E+03,0.000000E+00,0.506451E-05
0.740000E+02,0.593799E-02,0.298764E+03,0.372332E+03,0.000000E+00,0.506451E-05
0.741000E+02,0.593552E-02,0.298741E+03,0.372098E+03,0.000000E+00,0.506451E-05
0.742000E+02,0.593305E-02,0.298718E+03,0.371865E+03,0.000000E+00,0.506451E-05
0.743000E+02,0.593059E-02,0.298695E+03,0.371632E+03,0.000000E+00,0.506451E-05
0.744000E+02,0.592812E-02,0.298672E+03,0.371399E+03,0.000000E+00,0.506451E-05
0.745000E+02,0.592566E-02,0.298649E+03,0.371167E+03,0.000000E+00,0.506451E-05
0.746000E+02,0.592320E-02,0.298626E+03,0.370934E+03,0.000000E+00,0.506451E-05
0.747000E+02,0.592074E-02,0.298603E+03,0.370702E+03,0.000000E+00,0.506451E-05
0.748000E+02,0.591828E-02,0.298580E+03,0.370469E+03,0.000000E+00,0.506451E-05
0.749000E+02,0.591582E-02,0.298557E+03,0.370237E+03,0.000000E+00,0.506451E-05
0.750000E+02,0.591336E-02,0.298534E+03,0.370005E+03,0.000000E+00,0.506451E-05
0.751000E+02,0.591091E-02,0.298511E+03,0.369773E+03,0.000000E+00,0.506451E-05
0.752000E+02,0.590845E-02,0.298488E+03,0.369541E+03,0.000000E+00,0.506451E-05
0.753000E+02,0.590600E-02,0.298465E+03,0.369309E+03,0.000000E+00,0.506451E-05
0.754000E+02,0.590355E-02,0.298442E+03,0.369078E+03,0.000000E+00,0.506451E-05
0.755000E+02,0.590110E-02,0.298419E+03,0.368846E+03,0.000000E+00,0.506451E-05
0.756000E+02,0.589865E-02,0.298396E+03,0.368615E+03,0.000000E+00,0.506451E-05
0.757000E+02,0.589620E-02,0.298374E+03,0.368384E+03,0.000000E+00,0.506451E-05
0.758000E+02,0.589375E-02,0.298351E+03,0.368153E+03,0.000000E+00,0.506451E-05
0.759000E+02,0.589131E-02,0.298328E+03,0.367922E+03,0.000000E+00,0.506451E-05
0.760000E+02,0.588886E-02,0.298305E+03,0.367691E+03,0.000000E+00,0.506451E-05
0.761000E+02,0.588642E-02,0.298282E+03,0.367461E+03,0.000000E+00,0.506451E-05
0.762000E+02,0.588398E-02,0.298259E+03,0.367230E+03,0.000000E+00,0.506451E-05
0.763000E+02,0.588154E-02,0.298236E+03,0.367000E+03,0.000000E+00,0.506451E-05
0.764000E+02,0.587910E-02,0.298213E+03,0.366769E+03,0.000000E+00,0.506451E-05
0.765000E+02,0.587666E-02,0.298190E+03,0.366539E+03,0.000000E+00,0.506451E-05
0.766000E+02,0.587422E-02,0.298167E+03,0.366309E+03,0.000000E+00,0.506451E-05
0.767000E+02,0.587178E-02,0.298144E+03,0.366079E+03,0.000000E+00,0.506451E-05
0.768000E+02,0.586935E-02,0.298121E+03,0.365850E+03,0.000000E+00,0.506451E-05
0.769000E+02,0.586691E-02,0.298098E+03,0.365620E+03,0.000000E+00,0.506451E-05
0.770000E+02,0.586448E-02,0.298076E+03,0.365391E+03,0.000000E+00,0.506451E-05
0.771000E+02,0.586205E-02,0.298053E+03,0.365161E+03,0.000000E+00,0.506451E-05
0.772000E+02,0.585962E-02,0.298030E+03,0.364932E+03,0.000000E+00,0.506451E-05
0.773000E+02,0.585719E-02,0.298007E+03,0.364703E+03,0.000000E+00,0.506451E-05
0.774000E+02,0.585476E-02,0.297984E+03,0.364474E+03,0.000000E+00,0.506451E-05
0.775000E+02,0.585234E-02,0.297961E+03,0.364245E+03,0.000000E+00,0.506451E-05
0.776000E+02,0.584991E-02,0.297938E+03,0.364016E+03,0.000000E+00,0.506451E-05
0.777000E+02,0.584749E-02,0.297915E+03,0.363788E+03,0.000000E+00,0.506451E-05
0.778000E+02,0.584506E-02,0.297892E+03,0.363560E+03,0.000000E+00,0.506451E-05
0.779000E+02,0.584264E-02,0.297870E+03,0.363331E+03,0.000000E+00,0.506451E-05
0.780000E+02,0.584022E-02,0.297847E+03,0.363103E+03,0.000000E+00,0.506451E-05
0.781000E+02,0.583780E-02,0.297824E+03,0.362875E+03,0.000000E+00,0.506451E-05
0.782000E+02,0.583538E-02,0.297801E+03,0.362647E+03,0.000000E+00,0.506451E-05
0.783000E+02,0.583297E-02,0.297778E+03,0.362419E+03,0.000000E+00,0.506451E-05
0.784000E+02,0.583055E-02,0.297755E+03,0.362192E+03,0.000000E+00,0.506451E-05
0.785000E+02,0.582814E-02,0.297732E+03,0.361964E+03,0.000000E+00,0.506451E-05
0.786000E+02,0.582572E-02,0.297710E+03,0.361737E+03,0.000000E+00,0.506451E-05
0.787000E+02,0.582331E-02,0.297687E+03,0.361509E+03,0.000000E+00,0.506451E-05
0.788000E+02,0.582090E-02,0.297664E+03,0.361282E+03,0.000000E+00,0.506451E-05
0.789000E+02,0.581849E-02,0.297641E+03,0.361055E+03,0.000000E+00,0.506451E-05
0.790000E+02,0.581608E-02,0.297618E+03,0.360828E+03,0.000000E+00,0.506451E-05
0.791000E+02,0.581367E-02,0.297595E+03,0.360602E+03,0.000000E+00,0.506451E-05
0.792000E+02,0.581126E-02,0.297573E+03,0.360375E+03,0.000000E+00,0.506451E-05
0.793000E+02,0.580886E-02,0.297550E+03,0.360149E+03,0.000000E+00,0.506451E-05
0.794000E+02,0.580646E-02,0.297527E+03,0.359922E+03,0.000000E+00,0.506451E-05
0.795000E+02,0.580405E-02,0.297504E+03,0.359696E+03,0.000000E+00,0.506451E-05
0.796000E+02,0.580165E-02,0.297481E+03,0.359470E+03,0.000000E+00,0.506451E-05
0.797000E+02,0.579925E-02,0.297459E+03,0.359244E+03,0.000000E+00,0.506451E-05
0.798000E+02,0.579685E-02,0.297436E+03,0.359018E+03,0.000000E+00,0.506451E-05
0.799000E+02,0.579445E-02,0.297413E+03,0.358792E+03,0.000000E+00,0.506451E-05
0.800000E+02,0.579205E-02,0.297390E+03,0.358567E+03,0.000000E+00,0.506451E-05
0.801000E+02,0.578966E-02,0.297367E+03,0.358341E+03,0.000000E+00,0.506451E-05
0.802000E+02,0.578726E-02,0.297345E+03,0.358116E+03,0.000000E+00,0.506451E-05
0.803000E+02,0.578487E-02,0.297322E+03,0.357891E+03,0.000000E+00,0.506451E-05
0.804000E+02,0.578248E-02,0.297299E+03,0.357666E+03,0.000000E+00,0.506451E-05
0.805000E+02,0.578009E-02,0.297276E+03,0.357441E+03,0.000000E+00,0.506451E-05
0.806000E+02,0.577770E-02,0.297253E+03,0.357216E+03,0.000000E+00,0.506451E-05
0.807000E+02,0.577531E-02,0.297231E+03,0.356991E+03,0.000000E+00,0.506451E-05
0.808000E+02,0.577292E-02,0.297208E+03,0.356767E+03,0.000000E+00,0.506451E-05
0.809000E+02,0.577053E-02,0.297185E+03,0.356542E+03,0.000000E+00,0.506451E-05
0.810000E+02,0.576815E-02,0.297162E+03,0.356318E+03,0.000000E+00,0.506451E-05
0.811000E+02,0.576576E-02,0.297140E+03,0.356094E+03,0.000000E+00,0.506451E-05
0.812000E+02,0.576338E-02,0.297117E+03,0.355870E+03,0.000000E+00,0.506451E-05
0.813000E+02,0.576100E-02,0.297094E+03,0.355646E+03,0.000000E+00,0.506451E-05
0.814000E+02,0.575862E-02,0.297071E+03,0.355422E+03,0.000000E+00,0.506451E-05
0.815000E+02,0.575624E-02,0.297049E+03,0.355198E+03,0.000000E+00,0.506451E-05
0.816000E+02,0.575386E-02,0.297026E+03,0.354975E+03,0.000000E+00,0.506451E-05
0.817000E+02,0.575148E-02,0.297003E+03,0.354751E+03,0.000000E+00,0.506451E-05
0.818000E+02,0.574911E-02,0.296980E+03,0.354528E+03,0.000000E+00,0.506451E-05
0.819000E+02,0.574673E-02,0.296958E+03,0.354305E+03,0.000000E+00,0.506451E-05
0.820000E+02,0.574436E-02,0.296935E+03,0.354082E+03,0.000000E+00,0.506451E-05
0.821000E+02,0.574199E-02,0.296912E+03,0.353859E+03,0.000000E+00,0.506451E-05
0.822000E+02,0.573961E-02,0.296890E+03,0.353636E+03,0.000000E+00,0.506451E-05
0.823000E+02,0.573724E-02,0.296867E+03,0.353413E+03,0.000000E+00,0.506451E-05
0.824000E+02,0.573488E-02,0.296844E+03,0.353191E+03,0.000000E+00,0.506451E-05
0.825000E+02,0.573251E-02,0.296821E+03,0.352968E+03,0.000000E+00,0.506451E-05
0.826000E+02,0.573014E-02,0.296799E+03,0.352746E+03,0.000000E+00,0.506451E-05
0.827000E+02,0.572777E-02,0.296776E+03,0.352524E+03,0.000000E+00,0.506451E-05
0.828000E+02,0.572541E-02,0.296753E+03,0.352302E+03,0.000000E+00,0.506451E-05
0.829000E+02,0.572305E-02,0.296731E+03,0.352080E+03,0.000000E+00,0.506451E-05
0.830000E+02,0.572068E-02,0.296708E+03,0.351858E+03,0.000000E+00,0.506451E-05
0.831000E+02,0.571832E-02,0.296685E+03,0.351636E+03,0.000000E+00,0.506451E-05
0.832000E+02,0.571596E-02,0.296663E+03,0.351415E+03,0.000000E+00,0.506451E-05
0.833000E+02,0.571361E-02,0.296640E+03,0.351193E+03,0.000000E+00,0.506451E-05
0.834000E+02,0.571125E-02,0.296617E+03,0.350972E+03,0.000000E+00,0.506451E-05
0.835000E+02,0.570889E-02,0.296595E+03,0.350751E+03,0.000000E+00,0.506451E-05
0.836000E+02,0.570654E-02,0.296572E+03,0.350530E+03,0.000000E+00,0.506451E-05
0.837000E+02,0.570418E-02,0.296549E+03,0.350309E+03,0.000000E+00,0.506451E-05
0.838000E+02,0.570183E-02,0.296527E+03,0.350088E+03,0.000000E+00,0.506451E-05
0.839000E+02,0.569948E-02,0.296504E+03,0.349867E+03,0.000000E+00,0.506451E-05
0.840000E+02,0.569713E-02,0.296481E+03,0.349647E+03,0.000000E+00,0.506451E-05
0.841000E+02,0.569478E-02,0.296459E+03,0.349426E+03,0.000000E+00,0.506451E-05
0.842000E+02,0.569243E-02,0.296436E+03,0.349206E+03,0.000000E+00,0.506451E-05
0.843000E+02,0.569008E-02,0.296413E+03,0.348986E+03,0.000000E+00,0.506451E-05
0.844000E+02,0.568774E-02,0.296391E+03,0.348766E+03,0.000000E+00,0.506451E-05
0.845000E+02,0.568539E-02,0.296368E+03,0.348546E+03,0.000000E+00,0.506451E-05
0.846000E+02,0.568305E-02,0.296345E+03,0.348326E+03,0.000000E+00,0.506451E-05
0.847000E+02,0.568070E-02,0.296323E+03,0.348107E+03,0.000000E+00,0.506451E-05
0.848000E+02,0.567836E-02,0.296300E+03,0.347887E+03,0.000000E+00,0.506451E-05
0.849000E+02,0.567602E-02,0.296277E+03,0.347668E+03,0.000000E+00,0.506451E-05
0.850000E+02,0.567368E-02,0.296255E+03,0.347448E+03,0.000000E+00,0.506451E-05
0.851000E+02,0.567135E-02,0.296232E+03,0.347229E+03,0.000000E+00,0.506451E-05
0.852000E+02,0.566901E-02,0.296210E+03,0.347010E+03,0.000000E+00,0.506451E-05
0.853000E+02,0.566667E-02,0.296187E+03,0.346791E+03,0.000000E+00,0.506451E-05
0.854000E+02,0.566434E-02,0.296164E+03,0.346572E+03,0.000000E+00,0.506451E-05
