TIME,P1        ,P2        ,T1        ,T2        ,Z1        ,Z2        ,RHO1      ,RHO2      ,EM1       ,EM2       ,XV1       ,XV2       ,CONDF1    ,CONDF2    ,VOL1      ,VOL2      ,DIFMAX,RSDMAX,ITER
SECONDS,kPa,kPa,DEG_C,DEG_C,-,-,KG/M^3,KG/M^3,KG,KG,-,-,W/M-K,W/M-K,M^3,M^3,DIFMAX,RSDMAX,ITER
0.431000E+02,0.101325E+03,0.552571E+03,0.266600E+02,0.661693E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.688225E+01,0.000000E+00,0.194881E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312597E-04,0.642870E-02,     5
0.432000E+02,0.101325E+03,0.552292E+03,0.266600E+02,0.657281E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.687986E+01,0.000000E+00,0.194813E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312572E-04,0.642596E-02,     5
0.433000E+02,0.101325E+03,0.552014E+03,0.266600E+02,0.652869E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.687747E+01,0.000000E+00,0.194746E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312548E-04,0.642323E-02,     5
0.434000E+02,0.101325E+03,0.551735E+03,0.266600E+02,0.648458E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.687509E+01,0.000000E+00,0.194678E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312523E-04,0.642049E-02,     5
0.435000E+02,0.101325E+03,0.551457E+03,0.266600E+02,0.644048E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.687270E+01,0.000000E+00,0.194611E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312499E-04,0.641776E-02,     5
0.436000E+02,0.101325E+03,0.551179E+03,0.266600E+02,0.639640E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.687032E+01,0.000000E+00,0.194543E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312474E-04,0.641503E-02,     5
0.437000E+02,0.101325E+03,0.550901E+03,0.266600E+02,0.635232E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.686794E+01,0.000000E+00,0.194476E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312449E-04,0.641230E-02,     5
0.438000E+02,0.101325E+03,0.550623E+03,0.266600E+02,0.630826E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.686556E+01,0.000000E+00,0.194408E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312425E-04,0.640957E-02,     5
0.439000E+02,0.101325E+03,0.550345E+03,0.266600E+02,0.626420E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.686318E+01,0.000000E+00,0.194341E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312400E-04,0.640684E-02,     5
0.440000E+02,0.101325E+03,0.550068E+03,0.266600E+02,0.622016E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.686080E+01,0.000000E+00,0.194273E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312376E-04,0.640412E-02,     5
0.441000E+02,0.101325E+03,0.549791E+03,0.266600E+02,0.617612E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.685842E+01,0.000000E+00,0.194206E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312351E-04,0.640139E-02,     5
0.442000E+02,0.101325E+03,0.549513E+03,0.266600E+02,0.613210E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.685604E+01,0.000000E+00,0.194139E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312326E-04,0.639867E-02,     5
0.443000E+02,0.101325E+03,0.549236E+03,0.266600E+02,0.608809E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.685367E+01,0.000000E+00,0.194072E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312302E-04,0.639595E-02,     5
0.444000E+02,0.101325E+03,0.548960E+03,0.266600E+02,0.604408E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.685129E+01,0.000000E+00,0.194004E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312277E-04,0.639323E-02,     5
0.445000E+02,0.101325E+03,0.548683E+03,0.266600E+02,0.600009E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.684892E+01,0.000000E+00,0.193937E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312253E-04,0.639051E-02,     5
0.446000E+02,0.101325E+03,0.548406E+03,0.266600E+02,0.595611E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.684655E+01,0.000000E+00,0.193870E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312228E-04,0.638779E-02,     5
0.447000E+02,0.101325E+03,0.548130E+03,0.266600E+02,0.591214E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.684418E+01,0.000000E+00,0.193803E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312203E-04,0.638507E-02,     5
0.448000E+02,0.101325E+03,0.547854E+03,0.266600E+02,0.586818E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.684180E+01,0.000000E+00,0.193736E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312179E-04,0.638236E-02,     5
0.449000E+02,0.101325E+03,0.547578E+03,0.266600E+02,0.582422E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.683943E+01,0.000000E+00,0.193668E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312154E-04,0.637964E-02,     5
0.450000E+02,0.101325E+03,0.547302E+03,0.266600E+02,0.578028E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.683707E+01,0.000000E+00,0.193601E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312130E-04,0.637693E-02,     5
0.451000E+02,0.101325E+03,0.547026E+03,0.266600E+02,0.573635E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.683470E+01,0.000000E+00,0.193534E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312105E-04,0.637422E-02,     5
0.452000E+02,0.101325E+03,0.546751E+03,0.266600E+02,0.569243E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.683233E+01,0.000000E+00,0.193467E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312081E-04,0.637151E-02,     5
0.453000E+02,0.101325E+03,0.546475E+03,0.266600E+02,0.564852E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.682996E+01,0.000000E+00,0.193400E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312056E-04,0.636880E-02,     5
0.454000E+02,0.101325E+03,0.546200E+03,0.266600E+02,0.560463E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.682760E+01,0.000000E+00,0.193333E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312032E-04,0.636610E-02,     5
0.455000E+02,0.101325E+03,0.545925E+03,0.266600E+02,0.556074E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.682524E+01,0.000000E+00,0.193266E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.312007E-04,0.636339E-02,     5
0.456000E+02,0.101325E+03,0.545650E+03,0.266600E+02,0.551686E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.682287E+01,0.000000E+00,0.193200E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311982E-04,0.636069E-02,     5
0.457000E+02,0.101325E+03,0.545375E+03,0.266600E+02,0.547299E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.682051E+01,0.000000E+00,0.193133E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311958E-04,0.635798E-02,     5
0.458000E+02,0.101325E+03,0.545101E+03,0.266600E+02,0.542913E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.681815E+01,0.000000E+00,0.193066E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311933E-04,0.635528E-02,     5
0.459000E+02,0.101325E+03,0.544826E+03,0.266600E+02,0.538529E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.681579E+01,0.000000E+00,0.192999E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311909E-04,0.635258E-02,     5
0.460000E+02,0.101325E+03,0.544552E+03,0.266600E+02,0.534145E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.681343E+01,0.000000E+00,0.192932E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311884E-04,0.634988E-02,     5
0.461000E+02,0.101325E+03,0.544278E+03,0.266600E+02,0.529762E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.681107E+01,0.000000E+00,0.192865E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311860E-04,0.634719E-02,     5
0.462000E+02,0.101325E+03,0.544004E+03,0.266600E+02,0.525381E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.680872E+01,0.000000E+00,0.192799E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311835E-04,0.634449E-02,     5
0.463000E+02,0.101325E+03,0.543730E+03,0.266600E+02,0.521000E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.680636E+01,0.000000E+00,0.192732E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311811E-04,0.634180E-02,     5
0.464000E+02,0.101325E+03,0.543457E+03,0.266600E+02,0.516620E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.680401E+01,0.000000E+00,0.192665E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311786E-04,0.633910E-02,     5
0.465000E+02,0.101325E+03,0.543183E+03,0.266600E+02,0.512242E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.680165E+01,0.000000E+00,0.192599E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311762E-04,0.633641E-02,     5
0.466000E+02,0.101325E+03,0.542910E+03,0.266600E+02,0.507864E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.679930E+01,0.000000E+00,0.192532E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311737E-04,0.633372E-02,     5
0.467000E+02,0.101325E+03,0.542637E+03,0.266600E+02,0.503488E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.679695E+01,0.000000E+00,0.192465E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311713E-04,0.633103E-02,     5
0.468000E+02,0.101325E+03,0.542364E+03,0.266600E+02,0.499113E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.679460E+01,0.000000E+00,0.192399E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311688E-04,0.632835E-02,     5
0.469000E+02,0.101325E+03,0.542091E+03,0.266600E+02,0.494738E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.679225E+01,0.000000E+00,0.192332E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311664E-04,0.632566E-02,     5
0.470000E+02,0.101325E+03,0.541818E+03,0.266600E+02,0.490365E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.678990E+01,0.000000E+00,0.192266E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311639E-04,0.632297E-02,     5
0.471000E+02,0.101325E+03,0.541546E+03,0.266600E+02,0.485992E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.678755E+01,0.000000E+00,0.192199E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311615E-04,0.632029E-02,     5
0.472000E+02,0.101325E+03,0.541273E+03,0.266600E+02,0.481621E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.678520E+01,0.000000E+00,0.192133E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311590E-04,0.631761E-02,     5
0.473000E+02,0.101325E+03,0.541001E+03,0.266600E+02,0.477251E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.678286E+01,0.000000E+00,0.192066E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311566E-04,0.631493E-02,     5
0.474000E+02,0.101325E+03,0.540729E+03,0.266600E+02,0.472882E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.678051E+01,0.000000E+00,0.192000E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311541E-04,0.631225E-02,     5
0.475000E+02,0.101325E+03,0.540457E+03,0.266600E+02,0.468513E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.677817E+01,0.000000E+00,0.191934E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311517E-04,0.630957E-02,     5
0.476000E+02,0.101325E+03,0.540185E+03,0.266600E+02,0.464146E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.677583E+01,0.000000E+00,0.191867E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311493E-04,0.630689E-02,     5
0.477000E+02,0.101325E+03,0.539914E+03,0.266600E+02,0.459780E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.677348E+01,0.000000E+00,0.191801E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311468E-04,0.630422E-02,     5
0.478000E+02,0.101325E+03,0.539642E+03,0.266600E+02,0.455415E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.677114E+01,0.000000E+00,0.191735E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311444E-04,0.630154E-02,     5
0.479000E+02,0.101325E+03,0.539371E+03,0.266600E+02,0.451051E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.676880E+01,0.000000E+00,0.191668E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311419E-04,0.629887E-02,     5
0.480000E+02,0.101325E+03,0.539100E+03,0.266600E+02,0.446688E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.676646E+01,0.000000E+00,0.191602E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311395E-04,0.629620E-02,     5
0.481000E+02,0.101325E+03,0.538829E+03,0.266600E+02,0.442326E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.676413E+01,0.000000E+00,0.191536E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311370E-04,0.629353E-02,     5
0.482000E+02,0.101325E+03,0.538558E+03,0.266600E+02,0.437965E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.676179E+01,0.000000E+00,0.191470E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311346E-04,0.629086E-02,     5
0.483000E+02,0.101325E+03,0.538288E+03,0.266600E+02,0.433605E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.675945E+01,0.000000E+00,0.191404E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311321E-04,0.628819E-02,     5
0.484000E+02,0.101325E+03,0.538017E+03,0.266600E+02,0.429246E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.675712E+01,0.000000E+00,0.191338E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311297E-04,0.628553E-02,     5
0.485000E+02,0.101325E+03,0.537747E+03,0.266600E+02,0.424888E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.675478E+01,0.000000E+00,0.191272E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311273E-04,0.628286E-02,     5
0.486000E+02,0.101325E+03,0.537477E+03,0.266600E+02,0.420531E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.675245E+01,0.000000E+00,0.191205E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311248E-04,0.628020E-02,     5
0.487000E+02,0.101325E+03,0.537207E+03,0.266600E+02,0.416175E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.675012E+01,0.000000E+00,0.191139E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311224E-04,0.627753E-02,     5
0.488000E+02,0.101325E+03,0.536937E+03,0.266600E+02,0.411820E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.674779E+01,0.000000E+00,0.191073E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311199E-04,0.627487E-02,     5
0.489000E+02,0.101325E+03,0.536667E+03,0.266600E+02,0.407467E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.674546E+01,0.000000E+00,0.191007E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311175E-04,0.627221E-02,     5
0.490000E+02,0.101325E+03,0.536398E+03,0.266600E+02,0.403114E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.674313E+01,0.000000E+00,0.190941E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311150E-04,0.626956E-02,     5
0.491000E+02,0.101325E+03,0.536128E+03,0.266600E+02,0.398762E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.674080E+01,0.000000E+00,0.190876E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311126E-04,0.626690E-02,     5
0.492000E+02,0.101325E+03,0.535859E+03,0.266600E+02,0.394411E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.673847E+01,0.000000E+00,0.190810E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311102E-04,0.626424E-02,     5
0.493000E+02,0.101325E+03,0.535590E+03,0.266600E+02,0.390062E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.673615E+01,0.000000E+00,0.190744E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311077E-04,0.626159E-02,     5
0.494000E+02,0.101325E+03,0.535321E+03,0.266600E+02,0.385713E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.673382E+01,0.000000E+00,0.190678E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311053E-04,0.625894E-02,     5
0.495000E+02,0.101325E+03,0.535052E+03,0.266600E+02,0.381365E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.673150E+01,0.000000E+00,0.190612E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311028E-04,0.625629E-02,     5
0.496000E+02,0.101325E+03,0.534784E+03,0.266600E+02,0.377018E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.672918E+01,0.000000E+00,0.190546E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.311004E-04,0.625364E-02,     5
0.497000E+02,0.101325E+03,0.534515E+03,0.266600E+02,0.372673E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.672685E+01,0.000000E+00,0.190481E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310980E-04,0.625099E-02,     5
0.498000E+02,0.101325E+03,0.534247E+03,0.266600E+02,0.368328E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.672453E+01,0.000000E+00,0.190415E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310955E-04,0.624834E-02,     5
0.499000E+02,0.101325E+03,0.533979E+03,0.266600E+02,0.363985E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.672221E+01,0.000000E+00,0.190349E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310931E-04,0.624569E-02,     5
0.500000E+02,0.101325E+03,0.533711E+03,0.266600E+02,0.359642E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.671989E+01,0.000000E+00,0.190284E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310907E-04,0.624305E-02,     5
0.501000E+02,0.101325E+03,0.533443E+03,0.266600E+02,0.355301E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.671758E+01,0.000000E+00,0.190218E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310882E-04,0.624040E-02,     5
0.502000E+02,0.101325E+03,0.533175E+03,0.266600E+02,0.350960E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.671526E+01,0.000000E+00,0.190152E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310858E-04,0.623776E-02,     5
0.503000E+02,0.101325E+03,0.532908E+03,0.266600E+02,0.346621E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.671294E+01,0.000000E+00,0.190087E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310834E-04,0.623512E-02,     5
0.504000E+02,0.101325E+03,0.532641E+03,0.266600E+02,0.342282E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.671063E+01,0.000000E+00,0.190021E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310809E-04,0.623248E-02,     5
0.505000E+02,0.101325E+03,0.532373E+03,0.266600E+02,0.337945E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.670831E+01,0.000000E+00,0.189956E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310785E-04,0.622984E-02,     5
0.506000E+02,0.101325E+03,0.532106E+03,0.266600E+02,0.333608E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.670600E+01,0.000000E+00,0.189890E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310760E-04,0.622721E-02,     5
0.507000E+02,0.101325E+03,0.531839E+03,0.266600E+02,0.329273E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.670369E+01,0.000000E+00,0.189825E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310736E-04,0.622457E-02,     5
0.508000E+02,0.101325E+03,0.531573E+03,0.266600E+02,0.324938E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.670138E+01,0.000000E+00,0.189759E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310712E-04,0.622194E-02,     5
0.509000E+02,0.101325E+03,0.531306E+03,0.266600E+02,0.320605E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.669907E+01,0.000000E+00,0.189694E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310687E-04,0.621930E-02,     5
0.510000E+02,0.101325E+03,0.531040E+03,0.266600E+02,0.316273E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.669676E+01,0.000000E+00,0.189628E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310663E-04,0.621667E-02,     5
0.511000E+02,0.101325E+03,0.530774E+03,0.266600E+02,0.311941E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.669445E+01,0.000000E+00,0.189563E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310639E-04,0.621404E-02,     5
0.512000E+02,0.101325E+03,0.530507E+03,0.266600E+02,0.307611E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.669214E+01,0.000000E+00,0.189498E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310614E-04,0.621141E-02,     5
0.513000E+02,0.101325E+03,0.530241E+03,0.266600E+02,0.303282E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.668983E+01,0.000000E+00,0.189432E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310590E-04,0.620879E-02,     5
0.514000E+02,0.101325E+03,0.529976E+03,0.266600E+02,0.298953E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.668753E+01,0.000000E+00,0.189367E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310566E-04,0.620616E-02,     5
0.515000E+02,0.101325E+03,0.529710E+03,0.266600E+02,0.294626E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.668522E+01,0.000000E+00,0.189302E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310542E-04,0.620353E-02,     5
0.516000E+02,0.101325E+03,0.529444E+03,0.266600E+02,0.290300E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.668292E+01,0.000000E+00,0.189237E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310517E-04,0.620091E-02,     5
0.517000E+02,0.101325E+03,0.529179E+03,0.266600E+02,0.285975E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.668062E+01,0.000000E+00,0.189171E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310493E-04,0.619829E-02,     5
0.518000E+02,0.101325E+03,0.528914E+03,0.266600E+02,0.281650E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.667832E+01,0.000000E+00,0.189106E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310469E-04,0.619567E-02,     5
